"統計表ID","政府統計名","作成期間名","提供統計及び提供分類名","表題","提供周期","調査年月","公開日","小地域属性"
"0003065673","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","2-20 確報 非鉄　指定生産品目別統計 2011年2月","月次","201102","2012-03-31","0"
"0003031936","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","3-20 確報 非鉄　指定生産品目別統計 2010年3月","月次","201003","2011-03-31","0"
"0003066034","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","3-20 確報 非鉄　指定生産品目別統計 2011年3月","月次","201103","2012-03-31","0"
"0003031968","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","4-20 確報 非鉄　指定生産品目別統計 2010年4月","月次","201004","2011-03-31","0"
"0003066254","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","4-20 確報 非鉄　指定生産品目別統計 2011年4月","月次","201104","2012-03-31","0"
"0003032028","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","5-20 確報 非鉄　指定生産品目別統計 2010年5月","月次","201005","2011-03-31","0"
"0003066519","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","5-20 確報 非鉄　指定生産品目別統計 2011年5月","月次","201105","2012-03-31","0"
"0003032109","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","6-20 確報 非鉄　指定生産品目別統計 2010年6月","月次","201006","2011-03-31","0"
"0003066697","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","6-20 確報 非鉄　指定生産品目別統計 2011年6月","月次","201106","2012-03-31","0"
"0003032168","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","7-20 確報 非鉄　指定生産品目別統計 2010年7月","月次","201007","2011-03-31","0"
"0003067133","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","7-20 確報 非鉄　指定生産品目別統計 2011年7月","月次","201107","2012-03-31","0"
"0003032228","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","8-20 確報 非鉄　指定生産品目別統計 2010年8月","月次","201008","2011-03-31","0"
"0003032257","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","9-20 確報 非鉄　指定生産品目別統計 2010年9月","月次","201009","2011-03-31","0"
"0003067413","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 確報","9-20 確報 非鉄　指定生産品目別統計 2011年9月","月次","201109","2012-03-31","0"
"0003095512","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-25 年報 指定生産品目別（非鉄） 平成24(2012)年","年次","201201-201212","2014-03-31","0"
"0003097003","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-25 年報 指定生産品目別（非鉄） 平成23(2011)年","年次","201101-201112","2013-03-31","0"
"0003098183","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-25 年報 指定生産品目別（非鉄） 平成25(2013)年","年次","201301-201312","2014-07-14","0"
"0003100350","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-25 年報 指定生産品目別（非鉄） 平成22(2010)年","年次","201001-201012","2012-03-31","0"
"0003101113","00550210 経済産業省特定業種石油等消費動態統計調査","00550 経済産業省","経済産業省特定業種石油等消費統計 年報","1-25 年報 指定生産品目別（非鉄） 平成21(2009)年","年次","200901-200912","2012-03-31","0"
"0003014171","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-01 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、従業者規模別の企業数）","年次","200701-200712","2010-03-23","0"
"0003014175","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-05 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　全企業","年次","200701-200712","2010-03-23","0"
"0003014176","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-06 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　１社１事業所を保有する企業","年次","200701-200712","2010-03-23","0"
"0003014177","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-07 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　１社２事業所以上を保有する企業","年次","200701-200712","2010-03-23","0"
"0003014178","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-08 企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　全企業","年次","200701-200712","2010-03-23","0"
"0003014179","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-09 企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社１事業所を保有する企業","年次","200701-200712","2010-03-23","0"
"0003014180","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成19年確報","3-10 企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社２事業所以上を保有する企業","年次","200701-200712","2010-03-23","0"
"0003031623","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成20年確報","3-01 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、従業者規模別の企業数）","年次","200801-200812","2012-12-23","0"
"0003031629","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成20年確報","3-05 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　全企業","年次","200801-200812","2012-12-23","0"
"0003031630","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成20年確報","3-06 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　１社１事業所を保有する企業","年次","200801-200812","2012-03-23","0"
"0003031631","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成20年確報","3-07 企業統計編 企業に関する統計（産業小分類別、経営組織別、資本金階層別、企業統計）　１社２事業所以上を保有する企業","年次","200801-200812","2012-12-23","0"
"0003031632","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成20年確報","3-08 企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　全企業","年次","200801-200812","2012-12-23","0"
"0003031633","00550010 工業統計調査","00550 経済産業省","工業統計調査 確報 平成20年確報","3-09 企業統計編 企業に関する統計（産業小分類別、従業者規模別、企業統計）　１社１事業所を保有する企業","年次","200801-200812","2012-12-23","0"
